Group	Species
Fungi	Podospora_fimiseda
Fungi	Beauveria_namnaoensis
Fungi	Podospora_australis
Fungi	Rhynchosporium_agropyri
Fungi	Emarellia_grisea
Fungi	Fusarium_anthophilum
Fungi	Botrytis_paeoniae
Fungi	Fusarium_ambrosium
Fungi	Xylographa_soralifera
Fungi	Vezdaea_acicularis
Fungi	Neonectria_punicea
Fungi	Helicocarpus_griseus_UAMH5409
Fungi	Fusarium_pseudocircinatum
Fungi	Neophaeococcomyces_mojaviensis
Fungi	Botrytis_hyacinthi
Fungi	Scytalidium_lignicola
Fungi	Coniella_lustricola
Fungi	Boothiomyces_macroporosus
Fungi	Conoideocrella_luteorostrata
Fungi	Cephalotrichum_gorgonifer
Fungi	Teloschistes_chrysophthalmus
Fungi	Allomyces_javanicus
Fungi	Apophysomyces_ossiformis
Fungi	Pseudoneurospora_amorphoporcata
Fungi	Coniocarpon_cinnabarinum
Fungi	Botryotinia_convoluta
Fungi	Toensbergia_leucococca
Fungi	Melanogaster_broomeanus
Fungi	Colletotrichum_sojae
Fungi	Claviceps_arundinis
Fungi	Fusarium_kuroshium
Fungi	Mycoblastus_sanguinarius
Fungi	Phylliscum_demangeonii
Fungi	Fusarium_graminum
Fungi	Ophiocordyceps_camponoti-leonardi_(nom._inval.)
Fungi	Ceratocystis_pirilliformis
Fungi	Squamulea_squamosa
Fungi	Triangularia_setosa
Fungi	Claviceps_maximensis
Fungi	Teloschistes_peruensis
Fungi	Penicillium_egyptiacum
Fungi	Phlyctochytrium_planicorne
Fungi	Parachaetomium_inaequale
Fungi	Mortierella_hygrophila
Fungi	Icmadophila_ericetorum
Fungi	Fusarium_napiforme
Fungi	Ceratocystis_platani
Fungi	Pseudocercospora_eumusae
Fungi	Piptocephalis_tieghemiana
Fungi	Fusarium_beomiforme
Fungi	Xylaria_polymorpha
Fungi	Geotrichum_galactomycetum
Fungi	Cytospora_leucostoma
Fungi	Ascochyta_clinopodiicola
Fungi	Phialocephala_subalpina
Fungi	Trametes_cubensis
Fungi	Achaetomium_macrosporum
Fungi	Xanthocarpia_ochracea
Fungi	Lobaria_immixta
Fungi	Alectoria_fallacina
Fungi	Cercospora_berteroae
Fungi	Beauveria_gryllotalpidicola
Fungi	Colletotrichum_limetticola
Fungi	Zalerion_maritima
Fungi	Trametes_pubescens
Fungi	Tuber_brumale
Fungi	Nematocida_homosporus
Fungi	Pseudocyphellaria_aurata
Fungi	Botrytis_galanthina
Fungi	Talaromyces_islandicus
Fungi	Amanita_polypyramis_BW_CC
Fungi	Ophiocordyceps_camponoti-saundersi_(nom._inval.)
Fungi	Ophiocordyceps_australis
Fungi	Hymenoscyphus_albidus
Fungi	Fusarium_floridanum
Fungi	Stylonectria_norvegica
Fungi	Candolleomyces_aberdarensis
Fungi	Claviceps_humidiphila
Fungi	Steccherinum_ochraceum
Fungi	Rhynchosporium_secalis
Fungi	Botryotinia_calthae
Fungi	Fusarium_bulbicola
Fungi	Xylographa_bjoerkii
Fungi	Watsoniomyces_obsoletus
Fungi	Psilocybe_cyanescens
Fungi	Meripilus_lineatus
Fungi	Diplocarpon_mali
Fungi	Corynascus_sepedonium
Fungi	Letrouitia_subvulpina
Fungi	Xylographa_trunciseda
Fungi	Bondarzewia_mesenterica
Fungi	Xanthocarpia_lactea
Fungi	Cytospora_schulzeri
Fungi	Penicillium_thymicola
Fungi	Fusarium_zealandicum
Fungi	Varicellaria_rhodocarpa
Fungi	Beauveria_asiatica
Fungi	Claviceps_spartinae
Fungi	Botryotinia_narcissicola
Fungi	Mortierella_claussenii
Fungi	Pancytospora_philotis
Fungi	Coniferiporia_weirii
Fungi	Colletotrichum_musicola
Fungi	Fulgogasparrea_decipioides
Fungi	Pseudocercospora_musae
Fungi	Chaenotheca_gracillima
Fungi	Fibroporia_radiculosa
Fungi	Aphanocladium_album
Fungi	Lachnellula_arida
Fungi	Claviceps_africana
Fungi	Geotrichum_reessii
Fungi	Colletotrichum_sidae
Fungi	Tolypocladium_paradoxum
Fungi	Thelocarpon_superellum
Fungi	Blastenia_crenularia
Fungi	Fusarium_decemcellulare
Fungi	Xanthoria_steineri
Fungi	Thermomyces_stellatus
Fungi	Malbranchea_cinnamomea
Fungi	Gymnopilus_dilepis
Fungi	Claviceps_digitariae
Fungi	Leucocoprinus_birnbaumii
Fungi	Panaeolus_cyanescens
Fungi	Cudoniella_acicularis
Fungi	Ikaeria_aurantiellina
Fungi	Psora_testacea
Fungi	Tephrocybe_rancida
Fungi	Lachnellula_occidentalis
Fungi	Gyalolechia_gomerana
Fungi	Beauveria_mimosiformis
Fungi	Seirophora_scorigena
Fungi	Asterophora_parasitica
Fungi	Usnochroma_carphineum
Fungi	Psora_crenata
Fungi	Seirophora_villosa
Fungi	Flavoplaca_oasis
Fungi	Dentipellis_fragilis
Fungi	Ophiocordyceps_polyrhachis-furcata_BCC_54312
Fungi	Claviceps_cyperi
Fungi	Colletotrichum_trifolii
Fungi	Astathelohania_contejeani
Fungi	Enterospora_canceri
Fungi	Brigantiaea_leucoxantha
Fungi	Dinochytrium_kinnereticum
Fungi	Thermothelomyces_fergusii
Fungi	Kuettlingeria_erythrocarpa
Fungi	Caloplaca_aetnensis
Fungi	Phlyctochytrium_bullatum
Fungi	Fusarium_albosuccineum
Fungi	Marasmius_crinis-equi
Fungi	Ophiocordyceps_camponoti-rufipedis
Fungi	Gallowayella_weberi
Fungi	Diversispora_eburnea
Fungi	Lachnellula_cervina
Fungi	Paraglomus_brasilianum
Fungi	Thoreauomyces_humboldtii
Fungi	Haplosporangium_gracile
Fungi	Tolypocladium_capitatum
Fungi	Wetmoreana_brouardii
Fungi	Ophiocordyceps_unilateralis
Fungi	Gryganskiella_cystojenkinii
Fungi	Dispira_simplex
Fungi	Podosphaera_leucotricha
Fungi	Glonium_stellatum
Fungi	Sphagnurus_paluster
Fungi	Blastomyces_silverae
Fungi	Villophora_microphyllina
Fungi	Teloschistes_exilis
Fungi	Caloplaca_ligustica
Fungi	Variospora_fuerteventurae
Fungi	Lachnellula_suecica
Fungi	Irineochytrium_annulatum
Fungi	Teloschistes_hypoglaucus
Fungi	Variospora_velana
Fungi	Smittium_culicis
Fungi	Coprinellus_aureogranulatus
Fungi	Candelina_submexicana
Fungi	Claviceps_citrina
Fungi	Claviceps_sorghi
Fungi	Sticta_canariensis
Fungi	Smittium_mucronatum
Fungi	Paraglomus_occultum
Fungi	Borealophlyctis_nickersoniae
Fungi	Flavoplaca_limonia
Fungi	Claviceps_pusilla
Fungi	Diploschistes_diacapsis
Fungi	Umbilicaria_vellea
Fungi	Pleopsidium_flavum
Fungi	Gyalolechia_fulgens
Fungi	Coemansia_brasiliensis
Fungi	Dimargaris_xerosporica
Fungi	Nemania_bipapillata
Fungi	Claviceps_lovelessii
Fungi	Coemansia_pectinata
Fungi	Dimargaris_verticillata
Fungi	Lasiodiplodia_mahajangana
Fungi	Tubulinosema_ratisbonensis
Fungi	Xanthoria_aureola
Fungi	Erysiphe_pulchra
Fungi	Coemansia_interrupta
Fungi	Entomortierella_lignicola
Fungi	Flavoplaca_navasiana
Fungi	Linnemannia_exigua
Fungi	Peltigera_leucophlebia
Fungi	Funneliformis_geosporum
Fungi	Hamiltosporidium_magnivora
Fungi	Ceraceosorus_bombacis
Fungi	Ambispora_gerdemannii
Fungi	Entomortierella_beljakovae
Fungi	Cetraspora_pellucida
Fungi	Funneliformis_caledonium
Fungi	Tricholoma_furcatifolium
Fungi	Nosema_granulosis
Fungi	Mucor_ambiguus
Fungi	Astraeus_odoratus
Fungi	Circinaria_calcarea
Fungi	Cucumispora_dikerogammari
Fungi	Caloplaca_aegaea
Fungi	Acaulospora_colombiana
Fungi	Lachnellula_willkommii
Fungi	Rhizopogon_vesiculosus
Fungi	Variospora_aurantia
Fungi	Dentiscutata_erythropus
Fungi	Furculomyces_boomerangus
Fungi	Nucleospora_cyclopteri
Fungi	Smittium_angustum
Fungi	Ascosphaera_aggregata
Fungi	Coemansia_guatemalensis
Fungi	Dispira_parvispora
Fungi	Conglomerata_obtusa
Fungi	Ascosphaera_acerosa
Fungi	Dictyocoela_muelleri
Fungi	Ascosphaera_pollenicola
Fungi	Acaulospora_morrowiae
Fungi	Blyttiomyces_helicus
Fungi	Ambispora_leptoticha
Fungi	Dipsacomyces_acuminosporus
Fungi	Blastosporella_zonata
Fungi	Gallowayella_concinna
Fungi	Scutellospora_calospora
Fungi	Dentiscutata_heterogama
Fungi	Puccinia_sorghi
Fungi	Cladochytrium_tenue
Fungi	Racocetra_fulgida
Fungi	Arthromyces_matolae
Fungi	Flavoplaca_austrocitrina
Fungi	Rachicladosporium_monterosium
Fungi	Coniosporium_uncinatum
Fungi	Coemansia_linderi
Fungi	Smittium_simulii
Fungi	Racocetra_persica
Fungi	Dictyocoela_roeselum
Fungi	Ascosphaera_atra
Fungi	Linderina_macrospora
Fungi	Smittium_megazygosporum
Fungi	Rhizoclosmatium_hyalinum
Haptista	Emiliania_huxleyi_CCMP1516
Haptista	Diacronema_lutheri
Haptista	Chrysochromulina_tobinii
Rhodophyta	Cyanidioschyzon_merolae_strain_10D
Rhodophyta	Cyanidiococcus_yangmingshanensis
Rhodophyta	Galdieria_partita
Rhodophyta	Gracilaria_domingensis
Rhodophyta	Pyropia_vietnamensis
Rhodophyta	Delisea_pulchra
Rhodophyta	Galdieria_yellowstonensis
SAR	Plasmodium_falciparum_3D7
SAR	Plasmodium_yoelii
SAR	Plasmodiophora_brassicae
SAR	Theileria_orientalis_strain_Shintoku
SAR	Pelagomonas_calceolata
SAR	Plasmodium_vinckei_vinckei
SAR	Neospora_caninum_Liverpool
SAR	Babesia_microti_strain_RI
SAR	Peronospora_effusa
SAR	Plasmodium_coatneyi
SAR	Toxoplasma_gondii_ME49
SAR	Phaeodactylum_tricornutum_CCAP_1055/1
SAR	Plasmodium_vivax
SAR	Plasmodium_berghei_ANKA
SAR	Thalassiosira_pseudonana_CCMP1335
SAR	Cryptosporidium_parvum_Iowa_II
SAR	Babesia_bovis_T2Bo
SAR	Phytophthora_ramorum
SAR	Plasmodium_knowlesi_strain_H
SAR	Theileria_parva_strain_Muguga
SAR	Theileria_annulata
SAR	Ectocarpus_siliculosus
SAR	Babesia_bigemina
SAR	Cryptosporidium_meleagridis
SAR	Plasmodium_reichenowi
SAR	Theileria_equi_strain_WA
SAR	Plasmodium_cynomolgi_strain_B
SAR	Besnoitia_besnoiti
SAR	Plasmodium_brasilianum
SAR	Babesia_duncani
SAR	Bremia_lactucae
SAR	Plasmodium_relictum
SAR	Peronosclerospora_sorghi
SAR	Plasmodium_gaboni
SAR	Plasmodium_malariae
SAR	Plasmodium_adleri_(nom._inval.)
SAR	Plasmodium_blacklocki_(nom._inval.)
SAR	Cryptosporidium_hominis_TU502
SAR	Plasmodium_gonderi
SAR	Phytophthora_infestans_T30-4
SAR	Mayamaea_pseudoterrestris
SAR	Phytophthora_aleatoria
SAR	Phytophthora_fragariaefolia
SAR	Tetrahymena_thermophila_SB210
SAR	Phytophthora_sojae
SAR	Eimeria_tenella
SAR	Paramecium_tetraurelia
SAR	Phytophthora_nicotianae_INRA-310
SAR	Phytophthora_ramorum
SAR	Phytophthora_cinnamomi
SAR	Nannochloropsis_gaditana_CCMP526
SAR	Cyclospora_cayetanensis
SAR	Aureococcus_anophagefferens
SAR	Oxytricha_trifallax
SAR	Blastocystis_hominis
SAR	Paramecium_bursaria
SAR	Ichthyophthirius_multifiliis
SAR	Pseudo-nitzschia_multistriata
SAR	Eimeria_acervulina
SAR	Perkinsus_olseni
SAR	Heterosigma_akashiwo
SAR	Cyclotella_cryptica
SAR	Plasmopara_halstedii
SAR	Nannochloropsis_salina_CCMP1776
SAR	Globisporangium_splendens
SAR	Pseudocohnilembus_persalinus
SAR	Cladocopium_goreaui
SAR	Cylindrotheca_closterium
SAR	Aphanomyces_astaci
SAR	Eimeria_maxima
SAR	Conticribra_weissflogii
SAR	Perkinsus_marinus_ATCC_50983
SAR	Chaetoceros_tenuissimus
SAR	Aphanomyces_euteiches
SAR	Cafeteria_roenbergensis
SAR	Seminavis_robusta
SAR	Plasmodium_gallinaceum
SAR	Eimeria_necatrix
SAR	Stephanocyclus_meneghinianus
SAR	Moneuplotes_crassus
SAR	Cryptosporidium_muris_RN66
SAR	Stylonychia_lemnae
SAR	Saprolegnia_parasitica_CBS_223.65
SAR	Babesia_caballi
SAR	Amorphochlora_amoebiformis
SAR	Cryptosporidium_ubiquitum
SAR	Stentor_coeruleus
SAR	Phytophthora_pseudosyringae
SAR	Durusdinium_trenchii
SAR	Achlya_hypogyna
SAR	Aphanomyces_invadans
SAR	Cystoisospora_suis
SAR	Gregarina_niphandrodes
SAR	Eimeria_mitis
SAR	Vitrella_brassicaformis
SAR	Triparma_laevis_f._inornata
SAR	Nitzschia_inconspicua
SAR	Babesia_ovata
SAR	Chaetoceros_neogracilis
SAR	Amphidinium_carterae
SAR	Tetrahymena_malaccensis
SAR	Phytophthora_citrophthora
SAR	Cryptosporidium_xiaoi
SAR	Cryptosporidium_bovis
SAR	Peronospora_belbahrii
SAR	Cryptosporidium_ryanae
SAR	Polarella_glacialis
SAR	Cryptosporidium_andersoni
SAR	Cryptosporidium_serpentis
SAR	Cryptosporidium_canis
SAR	Plasmodium_inui_San_Antonio_1
SAR	Saprolegnia_diclina_VS20
SAR	Scytosiphon_promiscuus
SAR	Thraustotheca_clavata
SAR	Phytophthora_megakarya
SAR	Eimeria_brunetti
SAR	Aphanomyces_cochlioides
SAR	Perkinsus_chesapeaki
SAR	Thalassiosira_profunda
SAR	Blepharisma_stoltei
SAR	Tribonema_minus
SAR	Phytophthora_oleae
SAR	Cryptosporidium_proliferans
SAR	Symbiodinium_natans
SAR	Pylaiella_littoralis
SAR	Peronospora_farinosa
SAR	Hyaloperonospora_brassicae
SAR	Cyclostephanos_tholiformis
SAR	Ascophyllum_nodosum
SAR	Cryptosporidium_tyzzeri
SAR	Eimeria_stiedai
SAR	Discostella_pseudostelligera
SAR	Chrysophaeum_taylorii
SAR	Cryptosporidium_felis
SAR	Prorocentrum_cordatum
SAR	Eimeria_media
SAR	Eimeria_flavescens
SAR	Paramecium_sonneborni
SAR	Fragilaria_crotonensis
SAR	Eimeria_intestinalis
SAR	Eimeria_magna
SAR	Cyclotella_atomus
SAR	Cardiosporidium_cionae
SAR	Triparma_verrucosa
SAR	Triparma_strigata
SAR	Stephanodiscus_triporus
SAR	Globisporangium_polare
SAR	Phytophthora_idaei
SAR	Phytophthora_lilii
SAR	Skeletonema_menzelii
SAR	Aphanomyces_stellatus
SAR	Skeletonema_potamos
SAR	Chrysoparadoxa_australica
SAR	Triparma_columacea
SAR	Plasmodium_fragile
SAR	Discosporangium_mesarthrocarpum
SAR	Symbiodinium_necroappetens
SAR	Ectocarpus_fasciculatus
SAR	[Pythium]_brassicae_(nom._inval.)
SAR	Sphacelaria_rigidula
SAR	Marteilia_pararefringens
SAR	Choristocarpus_tenellus
SAR	Mediolabrus_comicus
SAR	Laminaria_digitata
SAR	Thalassiosira_exigua
SAR	Tetraparma_gracilis
SAR	Hapterophycus_canaliculatus
SAR	Reticulomyxa_filosa
SAR	Phaeothamnion_confervicola
SAR	Paramarteilia_canceri
SAR	Triparma_retinervis
SAR	Bonamia_ostreae
SAR	Plasmodium_chabaudi_chabaudi
